Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
25751.16,-0.23810294,0.031206923,0.72765976,0.19925953,-0.22507516,0.089412004,-0.11538791,0.05862515,0.20826438,-0.07904157,0.42721424,-0.4580469,0.2464193,0.23582721,0.09329082,-0.015077237,0.15452082,-0.094374776,-0.038962122,0.046825804,-0.03367568,-0.11649412,-0.044255618,0.0021136366,0.12806174,0.010756911,-0.0004985705,0.0035529532,84.987564
25719.656,-0.23958698,0.0337109,0.7277582,0.20232825,-0.22543508,0.087567076,-0.11756891,0.061564155,0.20949036,-0.08209617,0.427821,-0.45995057,0.2508969,0.23891243,0.09245765,-0.014367255,0.15547737,-0.09419414,-0.038786773,0.046398517,-0.032877214,-0.11639443,-0.04431165,0.0040497826,0.12789038,0.01145323,0.00053965393,0.003446422,85.87122
25751.207,-0.23811677,0.029125545,0.72787136,0.20126413,-0.22552912,0.08556605,-0.11662848,0.061993692,0.20921022,-0.08101338,0.425338,-0.45968014,0.24883781,0.2371707,0.091240205,-0.017697891,0.15616757,-0.09538422,-0.040050406,0.047007833,-0.034066524,-0.11627799,-0.046883013,0.0021469188,0.12667067,0.010828963,-0.0005666027,0.003411569,85.06081
25791.572,-0.24061224,0.029971918,0.7311553,0.20017791,-0.22266111,0.08888418,-0.11739609,0.060256656,0.20950514,-0.07896001,0.42414483,-0.45420307,0.2476934,0.23306674,0.0903839,-0.019090787,0.15633011,-0.09590709,-0.039487366,0.04853,-0.03149083,-0.115685716,-0.045072176,0.0009796596,0.12715788,0.009108996,-0.0019499743,0.00433716,84.37832
25759.74,-0.24027947,0.031105619,0.72528374,0.20002876,-0.22138423,0.08943283,-0.1201897,0.06000166,0.20521773,-0.07872488,0.4278131,-0.45786658,0.24638547,0.23351203,0.09292063,-0.016917696,0.1533885,-0.09447883,-0.03899114,0.04706691,-0.031640384,-0.11612329,-0.042227823,0.0025163344,0.12736148,0.011837845,-0.0010984577,0.005131564,84.867546
25750.166,-0.24413605,0.030670928,0.726403,0.20081407,-0.22469468,0.088898465,-0.11975954,0.06291405,0.21000093,-0.08293857,0.42858338,-0.45958775,0.2512993,0.23570682,0.09089882,-0.01682755,0.1548812,-0.09467754,-0.040013157,0.047225635,-0.032675676,-0.11690165,-0.043827876,0.0024158075,0.12719227,0.010024968,-0.00088899303,0.004540181,84.62937
25801.889,-0.23666441,0.03305831,0.72795826,0.19992003,-0.22671598,0.089884765,-0.117232434,0.05905149,0.2071611,-0.079567716,0.4240903,-0.45479366,0.2446483,0.23343171,0.09217988,-0.015182209,0.15553243,-0.09431305,-0.038622975,0.04697281,-0.032593217,-0.115983,-0.044725236,0.0007344075,0.1283874,0.01114014,-0.0006887801,0.0041424087,84.90892
25758.32,-0.24700558,0.03263784,0.72744477,0.20047958,-0.21931387,0.0894056,-0.12170747,0.062400635,0.20731673,-0.0797045,0.42883465,-0.45686847,0.24865788,0.23508164,0.09192266,-0.018117948,0.15549493,-0.095324755,-0.03899936,0.04767397,-0.03181765,-0.11633934,-0.04338142,0.00214274,0.12622778,0.009621865,-0.0022278903,0.005555826,83.89638
25745.293,-0.23454157,0.0361768,0.72449434,0.19775188,-0.2254103,0.090037465,-0.11830095,0.060242347,0.20734783,-0.07909768,0.4257117,-0.45872146,0.24953662,0.23385133,0.09354937,-0.01707702,0.15372567,-0.09433705,-0.04003309,0.046550136,-0.031346235,-0.11597896,-0.043145124,0.0026342059,0.12776996,0.012460778,-0.00047285203,0.0040021273,85.05135
25695.113,-0.2400441,0.034681868,0.7284801,0.2015695,-0.2263249,0.087554425,-0.11520375,0.059352413,0.21319923,-0.081578456,0.42804128,-0.4600032,0.25253233,0.23884742,0.090843484,-0.01626415,0.15628515,-0.09381595,-0.039386753,0.04692269,-0.032621905,-0.116527066,-0.04434102,0.003370229,0.12855175,0.010832739,0.00023152679,0.003455924,85.35325
25737.49,-0.23509848,0.039672762,0.726273,0.19864535,-0.22599414,0.09289961,-0.1179151,0.05774526,0.20727098,-0.07777063,0.42693982,-0.457661,0.2469746,0.23544192,0.09520668,-0.012078774,0.15277046,-0.090953425,-0.03861039,0.04487773,-0.03159601,-0.11602908,-0.04184583,0.0049750595,0.12946077,0.01430029,0.0015827944,0.0039178813,85.98923
25733.543,-0.23126312,0.03645751,0.7277388,0.19820906,-0.22367409,0.09088991,-0.11873309,0.05967769,0.2070034,-0.07946957,0.42482677,-0.45892167,0.2520454,0.23600028,0.09500299,-0.015960513,0.15530783,-0.09411515,-0.040186327,0.045605183,-0.03275845,-0.116597414,-0.04395502,0.0024465295,0.12837878,0.012318867,-0.00062203314,0.0037071926,84.603386
25758.908,-0.24607913,0.024606396,0.730777,0.20467295,-0.21910177,0.08439077,-0.118314944,0.065169245,0.20907767,-0.082722,0.42648986,-0.4566846,0.25229216,0.23756874,0.0901581,-0.020575745,0.15768865,-0.09580847,-0.040964507,0.04805471,-0.0332855,-0.11778511,-0.046134435,0.0009932416,0.12527122,0.007016844,-0.0033284472,0.004078374,83.76617
25810.586,-0.24245146,0.028667113,0.72522694,0.20290835,-0.22551589,0.0878452,-0.11942706,0.062182926,0.20602413,-0.08318451,0.42767018,-0.45475352,0.24570715,0.23232064,0.0923056,-0.018175155,0.15305524,-0.094371006,-0.03936763,0.047135778,-0.033319227,-0.11617765,-0.044978444,2.9877818e-05,0.12783311,0.010706546,-0.00077097956,0.0038003398,85.156166
25766.129,-0.2479669,0.030167568,0.7271612,0.20219637,-0.21886837,0.08580304,-0.12213004,0.065223284,0.20722477,-0.08253485,0.42875436,-0.45715943,0.25196457,0.2361768,0.0916067,-0.019615462,0.15651868,-0.09459787,-0.040862344,0.047193434,-0.032948878,-0.11769467,-0.044369888,0.0014596889,0.1252213,0.008712923,-0.0026382096,0.004784728,83.622025
25743.729,-0.24111237,0.03228915,0.7291267,0.20154214,-0.22027093,0.090305194,-0.11701079,0.059919074,0.20914349,-0.07851602,0.42582786,-0.4567471,0.25029668,0.2369121,0.09206144,-0.016154977,0.15566672,-0.09412892,-0.040573366,0.047080807,-0.032936744,-0.11774145,-0.04426189,0.0034275379,0.12667832,0.009982953,-0.0011983467,0.0040127262,84.60419
25764.834,-0.24224816,0.031274974,0.7291344,0.200024,-0.2204403,0.08995594,-0.11871512,0.060928952,0.2122079,-0.07924501,0.42563766,-0.45847768,0.24960425,0.23705329,0.09289472,-0.016082125,0.15667008,-0.093743734,-0.039739594,0.047401946,-0.032955766,-0.117193036,-0.044050273,0.002533496,0.12619692,0.010049792,-0.0010032654,0.0044030626,84.69662
25734.365,-0.24211197,0.031976167,0.7314899,0.20075138,-0.221736,0.08940859,-0.11814013,0.06079365,0.20878942,-0.081630856,0.42769653,-0.46024662,0.25277647,0.23845792,0.09352105,-0.017051607,0.1556126,-0.09339051,-0.040319327,0.046589307,-0.03256928,-0.11742852,-0.04374734,0.002725718,0.12625903,0.010195161,-0.001812201,0.0041774404,84.564186
25727.15,-0.24127539,0.035039753,0.731238,0.19896236,-0.21767406,0.09097653,-0.11900638,0.05549324,0.20980963,-0.07601386,0.42758375,-0.45770785,0.24801794,0.23616792,0.09360533,-0.016000682,0.15441595,-0.095448144,-0.038331736,0.047750566,-0.03161486,-0.116341844,-0.04221565,0.004484779,0.12763588,0.01189756,2.9871235e-05,0.004719977,85.02587
25723.945,-0.23755033,0.034695853,0.7296827,0.1974422,-0.22235286,0.08392077,-0.116427846,0.060400866,0.20635095,-0.079542845,0.42641073,-0.4582389,0.2501711,0.23760568,0.093928725,-0.017133255,0.15657134,-0.0947628,-0.03901125,0.04623107,-0.030980611,-0.11681912,-0.043895513,0.0019215271,0.12808299,0.010911621,-0.0012195464,0.0043170913,84.15127
25731.783,-0.23827693,0.0362271,0.72798115,0.20231071,-0.22404039,0.08694551,-0.119026534,0.061355457,0.21011925,-0.080747575,0.428101,-0.45676187,0.2508384,0.2366352,0.0921728,-0.014993109,0.15716797,-0.09179155,-0.04092719,0.045428496,-0.031609353,-0.117173135,-0.043859225,0.0028524315,0.1281991,0.0098369615,-0.0004852498,0.0034193476,84.22366
25723.254,-0.24325563,0.03156547,0.7318916,0.2017231,-0.22095305,0.08546688,-0.1166123,0.061832197,0.20851971,-0.08259162,0.42877898,-0.45942885,0.25229138,0.2380956,0.091210365,-0.017510576,0.15868166,-0.094427295,-0.04069332,0.046551973,-0.032641925,-0.11725722,-0.04493702,0.00073342404,0.12639095,0.008794806,-0.0027894536,0.0042498223,83.800156
25772.33,-0.23792903,0.030667242,0.7304905,0.2034742,-0.22521666,0.087933145,-0.117791705,0.059472572,0.20993972,-0.08313289,0.42551586,-0.45769563,0.24785665,0.23645024,0.09253687,-0.018090572,0.15608895,-0.09421187,-0.039418314,0.046895366,-0.031900864,-0.115882374,-0.0458636,0.00029885914,0.12787834,0.011603069,-0.0016279556,0.003783185,84.89966
25760.572,-0.24247594,0.027667359,0.72991955,0.20196956,-0.22339427,0.08699301,-0.118677355,0.06288069,0.21012342,-0.08168897,0.42605785,-0.45650697,0.24968752,0.23571262,0.08989484,-0.019477246,0.15619232,-0.095680915,-0.039773006,0.047914427,-0.032591294,-0.11624004,-0.045666132,0.0011254982,0.1270181,0.008014041,-0.0021725278,0.004312087,84.14343
25777.756,-0.24605076,0.029669609,0.7265988,0.20051643,-0.22195454,0.08537222,-0.12316974,0.06488283,0.20942214,-0.08236825,0.4284417,-0.4585104,0.2510396,0.23587407,0.09170253,-0.018104242,0.15616134,-0.095993295,-0.0400463,0.047989335,-0.03266294,-0.11684355,-0.043942668,0.002012738,0.12578394,0.008617505,-0.0014036903,0.0046875644,84.10617
25715.354,-0.23317705,0.03681974,0.7265801,0.19896053,-0.22587432,0.08752937,-0.11860276,0.060030792,0.2060434,-0.079416566,0.42539865,-0.4586102,0.24998607,0.23645164,0.09275292,-0.017035354,0.15628898,-0.09455447,-0.039135855,0.045874964,-0.032253545,-0.11530175,-0.04481718,0.002745363,0.12838227,0.012401638,-9.928179e-05,0.004129611,84.83867
25785.22,-0.24343684,0.029018579,0.72668666,0.2027795,-0.22165553,0.08627969,-0.12162471,0.06423727,0.21137303,-0.08134086,0.4250571,-0.45626375,0.24798661,0.23711076,0.09130501,-0.018499278,0.15650178,-0.09443898,-0.039996777,0.046662264,-0.034207076,-0.11667023,-0.04566907,0.0011906191,0.12634087,0.009052228,-0.0007769987,0.0046589975,83.87541
25723.916,-0.24153459,0.028285658,0.72765696,0.20282708,-0.22341688,0.08566265,-0.11563467,0.060705185,0.210116,-0.083281465,0.42906505,-0.46109742,0.25145918,0.23779607,0.091265135,-0.017794346,0.15557604,-0.09482005,-0.04094237,0.047179855,-0.0331758,-0.117345564,-0.0452781,0.0016029994,0.12679183,0.010065289,-0.0013767146,0.003271749,85.169266
25735.785,-0.2401523,0.0369995,0.72700804,0.19947664,-0.22362243,0.087720364,-0.11855438,0.057913337,0.20952255,-0.078220196,0.42759904,-0.45723635,0.24854015,0.23541085,0.09374706,-0.016382117,0.15531532,-0.09484529,-0.03828802,0.04729969,-0.03135519,-0.11649319,-0.044142574,0.0030095587,0.1291631,0.011335066,0.0004049237,0.0041951383,84.90298
25746.53,-0.2338677,0.03344297,0.72541237,0.19967307,-0.22326869,0.088448256,-0.12030424,0.05863941,0.21241286,-0.07907826,0.42469707,-0.45845422,0.25021228,0.23635647,0.0942976,-0.018314535,0.15573265,-0.095013924,-0.039203893,0.04793631,-0.03216942,-0.116224855,-0.044185452,0.0022110282,0.1278084,0.01136356,2.1196896e-05,0.0033324088,85.27112
25755.883,-0.24202041,0.032619666,0.73131293,0.20088008,-0.22424395,0.08525594,-0.11744189,0.06277562,0.21009918,-0.08162122,0.42720723,-0.45880184,0.2488167,0.23619469,0.09179324,-0.017605558,0.15624736,-0.09442665,-0.03993888,0.046898134,-0.03149122,-0.11608911,-0.04464579,0.0011362135,0.12720667,0.010322838,-0.0016253516,0.0042908713,84.12316
25736.473,-0.23547687,0.03934906,0.7250395,0.19999497,-0.22562556,0.09120605,-0.11840729,0.058746483,0.20848165,-0.07768473,0.42435908,-0.45660916,0.24907331,0.23601879,0.09414362,-0.015672209,0.15494381,-0.095102884,-0.038076863,0.047228355,-0.030767053,-0.11610633,-0.043776873,0.0040178937,0.12869455,0.01339523,0.00028032903,0.00439472,85.60318
25770.932,-0.23896484,0.031388532,0.72596985,0.20003,-0.22315037,0.091193825,-0.11930342,0.061082203,0.20653102,-0.07906113,0.42440447,-0.45464256,0.24690011,0.23360847,0.09188975,-0.016377047,0.15554793,-0.09257325,-0.038414896,0.04621321,-0.032582276,-0.11620044,-0.043852158,0.0025177463,0.12812111,0.011160418,-4.8853464e-05,0.0048236256,84.888885
25757.416,-0.23487657,0.032263022,0.72446156,0.19688958,-0.22894225,0.08714365,-0.1193219,0.05916398,0.20649433,-0.07975696,0.4259728,-0.45873153,0.24637558,0.23360893,0.0929951,-0.01605437,0.15390576,-0.09407863,-0.03652569,0.047440518,-0.030420482,-0.115366146,-0.042437784,0.0026500253,0.12953089,0.012882143,0.0010116901,0.0047765765,85.31371
25789.707,-0.24808694,0.029558394,0.7283366,0.2027025,-0.2210624,0.08673059,-0.12093964,0.06527702,0.20791309,-0.08195825,0.42696574,-0.4560417,0.24902947,0.23413542,0.09054982,-0.020390155,0.15549624,-0.09508861,-0.040010855,0.04785789,-0.032430787,-0.11671549,-0.044895552,0.0007412434,0.12566772,0.0089016305,-0.002427631,0.005262994,83.616905
25784.85,-0.23518403,0.03612306,0.72652704,0.19725527,-0.2257001,0.090251125,-0.11833027,0.0578248,0.20744406,-0.076752424,0.42296523,-0.4553466,0.24569085,0.2349467,0.094840646,-0.0146911,0.15520993,-0.093856305,-0.036651157,0.047128394,-0.031449657,-0.11638594,-0.04348708,0.0028783795,0.1291098,0.012671842,0.00055507757,0.004657586,84.89762
25787.598,-0.24294136,0.030647976,0.732024,0.19952945,-0.22132099,0.08796116,-0.11685472,0.059722908,0.20905611,-0.07857701,0.42537972,-0.45537615,0.24602625,0.23473386,0.09237636,-0.016797584,0.15491427,-0.09513973,-0.04024314,0.047408503,-0.030904045,-0.11666851,-0.04443705,0.0016165073,0.12741375,0.010350666,-0.0011937767,0.0047383322,84.64599
25728.32,-0.24252829,0.0329913,0.7299658,0.20208958,-0.2226266,0.088098444,-0.11585008,0.05807597,0.20859905,-0.07981871,0.42964464,-0.45926312,0.24773626,0.23503712,0.09153049,-0.015793066,0.15510225,-0.094724394,-0.039664958,0.047515262,-0.03230344,-0.116455905,-0.044062868,0.0027670935,0.12736759,0.0111261085,-0.00064196903,0.0037541243,85.25236
25750.662,-0.233653,0.03206522,0.7292479,0.20044836,-0.22206846,0.0912744,-0.11729621,0.06118966,0.20627244,-0.079308785,0.42258868,-0.45664042,0.24830928,0.23658751,0.09320896,-0.015352244,0.15704112,-0.093587786,-0.03905501,0.04536501,-0.032630347,-0.115820244,-0.04477466,0.001795121,0.12787819,0.011545639,-0.0013006357,0.004727207,84.78541
25751.527,-0.24492073,0.032618627,0.72596925,0.2034383,-0.22553924,0.087796584,-0.11871528,0.06254443,0.21179798,-0.08200189,0.4271003,-0.45801473,0.25064576,0.23669529,0.09049697,-0.017835017,0.15553178,-0.09440231,-0.039735887,0.048171766,-0.032294318,-0.11722914,-0.044728022,0.0028235367,0.12665598,0.010257648,-0.00082313083,0.004087713,85.11795
25779.828,-0.23349583,0.03307482,0.7264811,0.19772176,-0.22468106,0.08938573,-0.12049047,0.06279814,0.20777461,-0.07825886,0.42186087,-0.45640427,0.24858403,0.23431846,0.09388291,-0.016467039,0.15638007,-0.09452062,-0.03936207,0.04664142,-0.030167593,-0.11592312,-0.043767076,0.0025169677,0.12751181,0.010673671,-0.00078388024,0.00475451,84.44284
25793.844,-0.2353172,0.028408352,0.7280336,0.2002149,-0.22264166,0.0911776,-0.11829422,0.059135567,0.20839901,-0.078213446,0.4239185,-0.45563105,0.24610257,0.23300764,0.093147814,-0.01641119,0.15439336,-0.095640525,-0.03806665,0.047742255,-0.03404003,-0.11554825,-0.04401962,0.0016213129,0.12822859,0.010362747,-0.0002900064,0.0036268418,84.98361
25699.21,-0.23539075,0.036866166,0.7294936,0.19605237,-0.22394122,0.09019823,-0.11574172,0.05475364,0.20971651,-0.07740618,0.4247238,-0.46000803,0.2500747,0.23892201,0.09373445,-0.015414251,0.15528713,-0.09424554,-0.037243873,0.04652975,-0.0314507,-0.11540314,-0.04221062,0.0053977086,0.12856396,0.014481071,0.0015648562,0.0042748568,85.985405
25741.668,-0.23389645,0.033808928,0.72860414,0.19707914,-0.2247903,0.09109489,-0.117149435,0.057052795,0.20926723,-0.07888296,0.42580235,-0.45909393,0.24701002,0.23583975,0.09431522,-0.014299178,0.15512513,-0.09499208,-0.03837143,0.045891292,-0.03336617,-0.11479975,-0.04399138,0.0027855444,0.12904075,0.012380289,0.0014718808,0.0033823343,85.52145
25768.678,-0.23689434,0.03258148,0.7281916,0.2020085,-0.22500993,0.08976062,-0.117570676,0.06002734,0.20740286,-0.082037784,0.42641205,-0.4575255,0.24829051,0.23494668,0.09283781,-0.016546205,0.15586433,-0.09496231,-0.039407257,0.04635692,-0.033536308,-0.11542716,-0.044788197,0.00045281468,0.12782663,0.010981324,-0.0012617176,0.0036366004,84.8791
25773.045,-0.2411221,0.028839283,0.7328503,0.19989146,-0.2238653,0.08790838,-0.1160713,0.061793286,0.21019608,-0.08067534,0.42508578,-0.45732716,0.24827677,0.23568767,0.0907473,-0.016865645,0.15774885,-0.09427789,-0.039332632,0.047144208,-0.032419987,-0.11609534,-0.044870798,0.00088951836,0.12687492,0.008778483,-0.002122284,0.004453777,84.074684
25730.111,-0.24315548,0.032520365,0.72822195,0.20351157,-0.2228058,0.08643027,-0.117404856,0.0631173,0.20907253,-0.08367622,0.42978275,-0.45919648,0.2519272,0.23712747,0.09088899,-0.017095283,0.15727474,-0.09400197,-0.04140056,0.045877106,-0.03386046,-0.116923735,-0.04524684,0.00087441,0.12675084,0.00905569,-0.0018610945,0.0036075604,84.02731
25749.127,-0.24022803,0.029559042,0.7279521,0.20135283,-0.22418042,0.08727222,-0.11979654,0.06069511,0.21145557,-0.082382426,0.42572114,-0.45931813,0.2510084,0.23853594,0.09269524,-0.019818872,0.15597399,-0.09463711,-0.038368825,0.04781032,-0.032502193,-0.11649035,-0.04550716,0.002031669,0.12726036,0.011355921,-0.00079192687,0.004004019,84.8746
25719.426,-0.23739156,0.030751027,0.72845227,0.19963743,-0.22437891,0.08580372,-0.116807915,0.059063073,0.20911193,-0.081746444,0.42657864,-0.4599647,0.25134182,0.23733142,0.091398746,-0.017951414,0.15747526,-0.0939619,-0.040376183,0.04699184,-0.030733764,-0.11636733,-0.044141244,0.0019796304,0.12720235,0.011496677,-0.00084092375,0.0041533387,85.34291
25725.854,-0.2419094,0.031449087,0.7294638,0.20076375,-0.21794705,0.08903897,-0.11612361,0.058249198,0.20818679,-0.077577785,0.4258829,-0.4556954,0.25010428,0.23714823,0.09104674,-0.016474841,0.15697879,-0.09405416,-0.039793983,0.047192067,-0.03210017,-0.117385805,-0.043025594,0.003913893,0.12662102,0.01057896,-0.0008167932,0.0044901026,85.07
25763.197,-0.24023902,0.031043477,0.7273712,0.20141497,-0.21979707,0.087284274,-0.12016569,0.06217854,0.20619057,-0.078951105,0.4247579,-0.4550455,0.24953143,0.23576343,0.0918599,-0.017395481,0.1566133,-0.09530278,-0.039137363,0.04695679,-0.033051994,-0.116494805,-0.043994334,0.0024124617,0.12696694,0.009704874,-0.0012747888,0.005001864,84.43821
25778.236,-0.23614892,0.028433139,0.7266154,0.19788757,-0.2270606,0.08422124,-0.119632706,0.062487375,0.20766732,-0.08294656,0.4257033,-0.45790675,0.24987651,0.23346984,0.09197095,-0.02023541,0.15465897,-0.09594071,-0.040410426,0.047045406,-0.03216136,-0.11570709,-0.045517955,-2.567604e-05,0.12839885,0.009882983,-0.0007554507,0.0034861374,84.45609
25762.156,-0.2359482,0.027975269,0.7328037,0.1987585,-0.22260617,0.0886426,-0.113626,0.057085264,0.20898144,-0.07852549,0.42345473,-0.45579872,0.2471092,0.23551017,0.09185124,-0.015465413,0.15654986,-0.09523265,-0.03929825,0.04747034,-0.030787643,-0.11622204,-0.04380157,0.002448144,0.12804896,0.011059833,-0.0013435511,0.004226109,85.29173
25734.775,-0.23564082,0.038668204,0.7282644,0.19495493,-0.22361805,0.086622044,-0.119212456,0.05946042,0.20991085,-0.07833983,0.42611527,-0.4602959,0.24980667,0.23703922,0.09502383,-0.015420419,0.15537901,-0.0947846,-0.0383934,0.046168033,-0.031644754,-0.11614913,-0.042603575,0.0027645617,0.12852842,0.0119354585,0.0002352316,0.0044591357,84.04518
25726.58,-0.2427002,0.031069802,0.7285793,0.2002894,-0.22356601,0.08471383,-0.11873356,0.061400052,0.20814137,-0.082361475,0.42971474,-0.45992005,0.25086787,0.23782992,0.09164023,-0.018506518,0.15639953,-0.09489294,-0.039138854,0.047423013,-0.031972058,-0.11636104,-0.04423474,0.0017286101,0.12695113,0.010365083,-0.001719093,0.0043775532,84.35125
25769.25,-0.23798738,0.031078653,0.72937876,0.20197159,-0.22055061,0.08762969,-0.11896002,0.0620177,0.20859842,-0.081096165,0.42460433,-0.45658195,0.2515124,0.23577905,0.09299897,-0.018923359,0.15710619,-0.09487977,-0.040533938,0.046993513,-0.034008544,-0.1174476,-0.045334842,0.0005132282,0.12654084,0.009575431,-0.0023241974,0.0036829836,84.00464
25755.283,-0.23704012,0.035725307,0.72433126,0.19908474,-0.22343157,0.08722464,-0.1209602,0.059678763,0.20708486,-0.07866427,0.42659155,-0.45727348,0.24642012,0.23396719,0.09363505,-0.01718092,0.1540507,-0.09629937,-0.037273757,0.047183804,-0.032249488,-0.11470341,-0.043200754,0.0019113701,0.12883823,0.011909568,0.0007951902,0.004428313,85.21589
25750.9,-0.24449566,0.03108753,0.7272548,0.19868323,-0.22065547,0.08571828,-0.11859048,0.059591442,0.2078341,-0.07870943,0.42737693,-0.4570488,0.24830373,0.23541012,0.09212695,-0.018750928,0.15464611,-0.09570594,-0.039402813,0.048121206,-0.03028966,-0.116914436,-0.043733638,0.002492479,0.12712795,0.010252157,-0.00074300356,0.0052022203,84.593285
25785.6,-0.23779483,0.027148154,0.72856313,0.1996948,-0.2234855,0.0883454,-0.1187547,0.06158573,0.20659423,-0.08094343,0.42408618,-0.45844162,0.24869975,0.23565117,0.09285162,-0.01767143,0.15564068,-0.09418149,-0.039673716,0.0470239,-0.03171188,-0.11655781,-0.04453329,0.0022650901,0.12587294,0.011002474,-0.0016029272,0.004422413,85.08493
25788.242,-0.24093741,0.029788537,0.7278659,0.2007831,-0.22507688,0.08928804,-0.1186543,0.06304943,0.20923905,-0.08256075,0.42549098,-0.45843667,0.24911146,0.23521605,0.09267392,-0.017083226,0.15496534,-0.09490934,-0.04013491,0.04652971,-0.03354188,-0.11638098,-0.045742728,0.0011382252,0.12723434,0.0103008,-0.00067305565,0.0038519453,84.81213
25730.277,-0.24018215,0.031160079,0.726812,0.20494564,-0.22528629,0.089730434,-0.11890223,0.062290426,0.20977315,-0.08274441,0.42686716,-0.4581617,0.2510509,0.23814557,0.0920968,-0.017769136,0.1540144,-0.09403932,-0.039741706,0.04703985,-0.031967998,-0.116589695,-0.044992357,0.0030257483,0.12743485,0.01078804,-0.0008869469,0.0041256933,85.4694
25756.74,-0.23920901,0.025531141,0.73069066,0.20354897,-0.22360104,0.088420846,-0.11521732,0.059871815,0.20820569,-0.080989875,0.42593452,-0.45708302,0.24673635,0.23746729,0.09211846,-0.015944228,0.1553691,-0.094245605,-0.040308,0.04694534,-0.031491607,-0.11685574,-0.045399074,0.0022170045,0.12726146,0.01022959,-0.0015509361,0.00393384,85.337456
25752.121,-0.23893909,0.034719203,0.7232817,0.20185749,-0.22498769,0.0906688,-0.120657876,0.06072872,0.20720841,-0.07967442,0.42676395,-0.45532176,0.24808024,0.23441991,0.0921262,-0.016757043,0.15266748,-0.09321194,-0.03931126,0.047114246,-0.03129146,-0.11664539,-0.042027295,0.0033959835,0.12794188,0.012419283,-1.866371e-05,0.004734688,85.16747
25766.38,-0.23752671,0.030664554,0.7291291,0.2012205,-0.22481556,0.08908797,-0.115202315,0.05747053,0.20932002,-0.07968047,0.4262053,-0.45849556,0.24562922,0.23400228,0.09243983,-0.015314819,0.1540818,-0.095381245,-0.038177647,0.04832105,-0.03159849,-0.11615642,-0.043923896,0.0015543797,0.12859607,0.0117309475,-0.00061966106,0.0038820815,85.93286
25768.576,-0.23600182,0.032749955,0.7235909,0.19883786,-0.22727978,0.08802265,-0.12088154,0.059105065,0.2098893,-0.07899074,0.4259155,-0.45688656,0.24542882,0.23376122,0.09312782,-0.0174571,0.15276818,-0.0965176,-0.03780304,0.048158232,-0.031289555,-0.115116306,-0.043771345,0.001938093,0.12932868,0.011306094,0.00091065606,0.004441894,85.23827
25766.521,-0.24256341,0.028991468,0.7265825,0.20047517,-0.22457197,0.086861245,-0.12072012,0.06323422,0.2068313,-0.08298083,0.4279373,-0.45821017,0.25055864,0.23475343,0.09078478,-0.017577842,0.15458389,-0.09407012,-0.04013412,0.04686843,-0.032067742,-0.116495855,-0.043616254,0.002963305,0.12667891,0.010976255,-0.00024960935,0.0045820256,85.02581
25762.422,-0.23873955,0.029753506,0.7277538,0.20207144,-0.22746085,0.086050965,-0.117767856,0.06257009,0.20715389,-0.08290503,0.4252122,-0.4565074,0.25049546,0.2354581,0.09059507,-0.017863836,0.15533054,-0.09347854,-0.04064923,0.046527732,-0.032475207,-0.11684978,-0.045571417,0.0018610619,0.12779896,0.0102846455,-0.00050541665,0.003987624,85.191795
25738.713,-0.23898059,0.03513103,0.7247377,0.19890444,-0.22844267,0.08923821,-0.11923806,0.06156499,0.20827249,-0.08067468,0.42891958,-0.46011707,0.24801189,0.23542058,0.09431123,-0.016299032,0.1525436,-0.09297622,-0.040161766,0.046470158,-0.031968396,-0.11660132,-0.043837506,0.0020755907,0.12804854,0.011978913,3.26428e-06,0.0042289845,85.13073
25744.193,-0.23792869,0.028495535,0.7305002,0.20333087,-0.22428416,0.08725948,-0.116274424,0.059905868,0.21172905,-0.08190661,0.42504078,-0.45894474,0.24966256,0.23929654,0.09209222,-0.018641056,0.1575168,-0.09494637,-0.038849384,0.0471161,-0.03362025,-0.1158119,-0.04730562,0.0017222753,0.12709913,0.010302467,-0.0009838277,0.0030264088,85.06799
25747.387,-0.2379884,0.035048965,0.7259895,0.19930397,-0.22080514,0.091541484,-0.120257445,0.05933721,0.20743614,-0.07771588,0.4241361,-0.45585933,0.25073528,0.23482153,0.09299905,-0.017336806,0.15585062,-0.09464969,-0.03938466,0.04708301,-0.03126642,-0.11653361,-0.042871334,0.0037877914,0.12729101,0.012483848,-0.00020153075,0.005263497,85.17745
25766.135,-0.23544268,0.02938339,0.7235383,0.19960472,-0.22608756,0.08667472,-0.12072706,0.063331254,0.205953,-0.08221679,0.42662856,-0.45746765,0.24978763,0.23410328,0.09322084,-0.017583938,0.15458633,-0.093756616,-0.040574037,0.04643959,-0.031012496,-0.11675932,-0.044065285,0.0011978224,0.12801148,0.010140715,-0.00097039714,0.004153829,84.61706
25724.098,-0.23908679,0.03792843,0.7251006,0.19929768,-0.22093609,0.08912337,-0.119462185,0.058972653,0.2092372,-0.076852985,0.426363,-0.45780593,0.2504263,0.23773731,0.09491457,-0.017151752,0.15498562,-0.09421266,-0.04028115,0.04708405,-0.03222558,-0.11761457,-0.043353844,0.003487711,0.1270999,0.011586203,-0.00042169727,0.0040069106,84.518166
